# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  646       2.526760164144e-10       4.406907485915e-12      -1.303043885509e-12       1.023557950225e-14       2.910178928487e-14       3.849983503028e-15      -6.304228269988e-16 
  647       2.520091530294e-10       4.436857363356e-12      -1.497720651883e-12       1.024133832503e-14       2.893765667772e-14       3.876245982667e-15      -6.327531271605e-16 
  648       2.513653847254e-10       4.466230703537e-12      -1.694811323493e-12       1.024708232838e-14       2.877465326715e-14       3.902470821860e-15      -6.349781886936e-16 
  649       2.507448162145e-10       4.495020385984e-12      -1.894236109621e-12       1.025281457185e-14       2.861277465422e-14       3.928650559301e-15      -6.370989883082e-16 
  650       2.501475511148e-10       4.523219259363e-12      -2.095914097156e-12       1.025853814898e-14       2.845201621134e-14       3.954777651571e-15      -6.391165241545e-16 
  651       2.495736919428e-10       4.550820141437e-12      -2.299763246145e-12       1.026425618748e-14       2.829237308111e-14       3.980844472836e-15      -6.410318159172e-16 
  652       2.490233401059e-10       4.577815819023e-12      -2.505700385339e-12       1.026997184932e-14       2.813384017512e-14       4.006843314550e-15      -6.428459049102e-16 
  653       2.484965958946e-10       4.604199047954e-12      -2.713641207739e-12       1.027568833085e-14       2.797641217286e-14       4.032766385154e-15      -6.445598541712e-16 
  654       2.479935584751e-10       4.629962553030e-12      -2.923500266152e-12       1.028140886293e-14       2.782008352047e-14       4.058605809775e-15      -6.461747485561e-16 
  655       2.475143258815e-10       4.655099027983e-12      -3.135190968728e-12       1.028713671107e-14       2.766484842965e-14       4.084353629927e-15      -6.476916948340e-16 
  656       2.470589950085e-10       4.679601135430e-12      -3.348625574520e-12       1.029287517549e-14       2.751070087648e-14       4.110001803213e-15      -6.491118217814e-16 
  657       2.466276616034e-10       4.703461506835e-12      -3.563715189023e-12       1.029862759131e-14       2.735763460024e-14       4.135542203019e-15      -6.504362802769e-16 
  658       2.462204202592e-10       4.726672742463e-12      -3.780369759727e-12       1.030439732863e-14       2.720564310228e-14       4.160966618221e-15      -6.516662433960e-16 
  659       2.458373644060e-10       4.749227411340e-12      -3.998498071664e-12       1.031018779264e-14       2.705471964481e-14       4.186266752882e-15      -6.528029065056e-16 
  660       2.454785863043e-10       4.771118051213e-12      -4.218007742956e-12       1.031600242378e-14       2.690485724982e-14       4.211434225952e-15      -6.538474873583e-16 
  661       2.451441770371e-10       4.792337168501e-12      -4.438805220363e-12       1.032184469784e-14       2.675604869783e-14       4.236460570967e-15      -6.548012261875e-16 
  662       2.448342265020e-10       4.812877238263e-12      -4.660795774832e-12       1.032771812608e-14       2.660828652680e-14       4.261337235752e-15      -6.556653858016e-16 
  663       2.445488234042e-10       4.832730704147e-12      -4.883883497047e-12       1.033362625533e-14       2.646156303093e-14       4.286055582118e-15      -6.564412516789e-16 
  664       2.442880552484e-10       4.851889978353e-12      -5.107971292971e-12       1.033957266814e-14       2.631587025951e-14       4.310606885565e-15      -6.571301320618e-16 
  665       2.440520083314e-10       4.870347441590e-12      -5.332960879403e-12       1.034556098291e-14       2.617120001575e-14       4.334982334980e-15      -6.577333580520e-16 
  666       2.438407677347e-10       4.888095443031e-12      -5.558752779517e-12       1.035159485398e-14       2.602754385565e-14       4.359173032336e-15      -6.582522837044e-16 
  667       2.436544173164e-10       4.905126300276e-12      -5.785246318419e-12       1.035767797173e-14       2.588489308681e-14       4.383169992397e-15      -6.586882861223e-16 
  668       2.434930397041e-10       4.921432299307e-12      -6.012339618687e-12       1.036381406278e-14       2.574323876726e-14       4.406964142411e-15      -6.590427655516e-16 
  669       2.433567162871e-10       4.937005694445e-12      -6.239929595927e-12       1.037000689004e-14       2.560257170435e-14       4.430546321816e-15      -6.593171454755e-16 
  670       2.432455272090e-10       4.951838708311e-12      -6.467911954315e-12       1.037626025284e-14       2.546288245353e-14       4.453907281937e-15      -6.595128727093e-16 
  671       2.431595513596e-10       4.965923531781e-12      -6.696181182149e-12       1.038257798708e-14       2.532416131723e-14       4.477037685688e-15      -6.596314174948e-16 
  672       2.430988663680e-10       4.979252323946e-12      -6.924630547395e-12       1.038896396533e-14       2.518639834367e-14       4.499928107270e-15      -6.596742735949e-16 
  673       2.430635485943e-10       4.991817212068e-12      -7.153152093237e-12       1.039542209695e-14       2.504958332574e-14       4.522569031873e-15      -6.596429583882e-16 
  674       2.430536731227e-10       5.003610291541e-12      -7.381636633624e-12       1.040195632820e-14       2.491370579979e-14       4.544950855373e-15      -6.595390129637e-16 
  675       2.430693137534e-10       5.014623625845e-12      -7.609973748819e-12       1.040857064239e-14       2.477875504451e-14       4.567063884036e-15      -6.593640022153e-16 
  676       2.431105429952e-10       5.024849246508e-12      -7.838051780945e-12       1.041526905999e-14       2.464472007974e-14       4.588898334216e-15      -6.591195149365e-16 
  677       2.431774320578e-10       5.034279153060e-12      -8.065757829538e-12       1.042205563873e-14       2.451158966533e-14       4.610444332055e-15      -6.588071639149e-16 
  678       2.432700508444e-10       5.042905312994e-12      -8.292977747091e-12       1.042893447373e-14       2.437935229998e-14       4.631691913184e-15      -6.584285860267e-16 
  679       2.433884679440e-10       5.050719661724e-12      -8.519596134602e-12       1.043590969764e-14       2.424799622005e-14       4.652631022421e-15      -6.579854423316e-16 
  680       2.435327506238e-10       5.057714102540e-12      -8.745496337126e-12       1.044298548072e-14       2.411750939844e-14       4.673251513473e-15      -6.574794181672e-16 
  681       2.437029648216e-10       5.063880506568e-12      -8.970560439320e-12       1.045016603103e-14       2.398787954340e-14       4.693543148638e-15      -6.569122232436e-16 
  682       2.438991751382e-10       5.069210712729e-12      -9.194669260992e-12       1.045745559445e-14       2.385909409738e-14       4.713495598498e-15      -6.562855917380e-16 
  683       2.441213905689e-10       5.073698529640e-12      -9.417711070582e-12       1.046485790229e-14       2.373114197062e-14       4.733100086037e-15      -6.556009742103e-16 
  684       2.443694004426e-10       5.077345788307e-12      -9.639607938729e-12       1.047237450054e-14       2.360401878486e-14       4.752354358087e-15      -6.548586059404e-16 
  685       2.446429349656e-10       5.080156418549e-12      -9.860289938435e-12       1.048000638515e-14       2.347772173927e-14       4.771257819404e-15      -6.540584188910e-16 
  686       2.449417191442e-10       5.082134459225e-12      -1.007968647586e-11       1.048775455142e-14       2.335224788511e-14       4.789809897989e-15      -6.532003481013e-16 
  687       2.452654727626e-10       5.083284058702e-12      -1.029772628811e-11       1.049561999392e-14       2.322759412500e-14       4.808010045213e-15      -6.522843317023e-16 
  688       2.456139103621e-10       5.083609475333e-12      -1.051433744102e-11       1.050360370651e-14       2.310375721227e-14       4.825857735940e-15      -6.513103109322e-16 
  689       2.459867412189e-10       5.083115077924e-12      -1.072944732696e-11       1.051170668229e-14       2.298073375016e-14       4.843352468644e-15      -6.502782301522e-16 
  690       2.463836693231e-10       5.081805346208e-12      -1.094298266261e-11       1.051992991363e-14       2.285852019117e-14       4.860493765538e-15      -6.491880368615e-16 
  691       2.468043933566e-10       5.079684871321e-12      -1.115486948673e-11       1.052827439207e-14       2.273711283630e-14       4.877281172692e-15      -6.480396817129e-16 
  692       2.472486066723e-10       5.076758356265e-12      -1.136503315798e-11       1.053674110837e-14       2.261650783439e-14       4.893714260158e-15      -6.468331185282e-16 
  693       2.477159972719e-10       5.073030616392e-12      -1.157339835268e-11       1.054533105245e-14       2.249670118133e-14       4.909792622091e-15      -6.455683043140e-16 
  694       2.482062477847e-10       5.068506579865e-12      -1.177988906263e-11       1.055404521338e-14       2.237768871941e-14       4.925515876873e-15      -6.442451992765e-16 
  695       2.487190354461e-10       5.063191288139e-12      -1.198442859286e-11       1.056288457935e-14       2.225946613657e-14       4.940883667233e-15      -6.428637668375e-16 
  696       2.492540320758e-10       5.057089896426e-12      -1.218693955944e-11       1.057185013766e-14       2.214202896571e-14       4.955895660371e-15      -6.414239736493e-16 
  697       2.498109040566e-10       5.050207674174e-12      -1.238734388726e-11       1.058094287469e-14       2.202537258394e-14       4.970551548082e-15      -6.399257896109e-16 
  698       2.503893123126e-10       5.042550005534e-12      -1.258556280783e-11       1.059016377587e-14       2.190949221191e-14       4.984851046874e-15      -6.383691878826e-16 
  699       2.509889122879e-10       5.034122389833e-12      -1.278151685705e-11       1.059951382571e-14       2.179438291305e-14       4.998793898096e-15      -6.367541449020e-16 
  700       2.516093539250e-10       5.024930442050e-12      -1.297512587300e-11       1.060899400768e-14       2.168003959289e-14       5.012379868056e-15      -6.350806403993e-16 
  701       2.522502816429e-10       5.014979893282e-12      -1.316630899375e-11       1.061860530429e-14       2.156645699831e-14       5.025608748146e-15      -6.333486574125e-16 
  702       2.529113343163e-10       5.004276591223e-12      -1.335498465511e-11       1.062834869700e-14       2.145362971687e-14       5.038480354963e-15      -6.315581823033e-16 
  703       2.535921452535e-10       4.992826500629e-12      -1.354107058846e-11       1.063822516624e-14       2.134155217605e-14       5.050994530433e-15      -6.297092047721e-16 
  704       2.542923421749e-10       4.980635703797e-12      -1.372448381849e-11       1.064823569136e-14       2.123021864258e-14       5.063151141930e-15      -6.278017178737e-16 
  705       2.550115471918e-10       4.967710401033e-12      -1.390514066104e-11       1.065838125061e-14       2.111962322168e-14       5.074950082405e-15      -6.258357180326e-16 
  706       2.557493767845e-10       4.954056911125e-12      -1.408295672083e-11       1.066866282116e-14       2.100975985636e-14       5.086391270500e-15      -6.238112050586e-16 
  707       2.565054417812e-10       4.939681671816e-12      -1.425784688931e-11       1.067908137901e-14       2.090062232675e-14       5.097474650679e-15      -6.217281821619e-16 
  708       2.572793473359e-10       4.924591240275e-12      -1.442972534239e-11       1.068963789902e-14       2.079220424929e-14       5.108200193343e-15      -6.195866559691e-16 
  709       2.580706929074e-10       4.908792293569e-12      -1.459850553828e-11       1.070033335488e-14       2.068449907611e-14       5.118567894957e-15      -6.173866365380e-16 
  710       2.588790722375e-10       4.892291629139e-12      -1.476410021521e-11       1.071116871907e-14       2.057750009426e-14       5.128577778173e-15      -6.151281373735e-16 
  711       2.597040733294e-10       4.875096165266e-12      -1.492642138931e-11       1.072214496285e-14       2.047120042502e-14       5.138229891948e-15      -6.128111754430e-16 
  712       2.605452784264e-10       4.857212941549e-12      -1.508538035231e-11       1.073326305624e-14       2.036559302317e-14       5.147524311670e-15      -6.104357711915e-16 
  713       2.614022639903e-10       4.838649119372e-12      -1.524088766937e-11       1.074452396800e-14       2.026067067628e-14       5.156461139281e-15      -6.080019485573e-16 
  714       2.622746006797e-10       4.819411982380e-12      -1.539285317686e-11       1.075592866559e-14       2.015642600399e-14       5.165040503395e-15      -6.055097349876e-16 
  715       2.631618533288e-10       4.799508936951e-12      -1.554118598017e-11       1.076747811518e-14       2.005285145731e-14       5.173262559427e-15      -6.029591614536e-16 
  716       2.640635809254e-10       4.778947512664e-12      -1.568579445144e-11       1.077917328160e-14       1.994993931790e-14       5.181127489709e-15      -6.003502624659e-16 
  717       2.649793365898e-10       4.757735362779e-12      -1.582658622741e-11       1.079101512834e-14       1.984768169733e-14       5.188635503618e-15      -5.976830760905e-16 
  718       2.659086675532e-10       4.735880264700e-12      -1.596346820718e-11       1.080300461751e-14       1.974607053640e-14       5.195786837694e-15      -5.949576439636e-16 
  719       2.668511151357e-10       4.713390120454e-12      -1.609634654999e-11       1.081514270982e-14       1.964509760442e-14       5.202581755765e-15      -5.921740113073e-16 
  720       2.678062147256e-10       4.690272957160e-12      -1.622512667301e-11       1.082743036457e-14       1.954475449847e-14       5.209020549068e-15      -5.893322269451e-16 
  721       2.687734957571e-10       4.666536927503e-12      -1.634971324915e-11       1.083986853962e-14       1.944503264270e-14       5.215103536374e-15      -5.864323433173e-16 
  722       2.697524877645e-10       4.642190995087e-12      -1.647002324894e-11       1.085245774882e-14       1.934592443844e-14       5.220831670838e-15      -5.834745362176e-16 
  723       2.707427387204e-10       4.617247004733e-12      -1.658602535970e-11       1.086519672446e-14       1.924742674150e-14       5.226208373760e-15      -5.804594666258e-16 
  724       2.717437970255e-10       4.591717654939e-12      -1.669770135823e-11       1.087808372774e-14       1.914953745366e-14       5.231237738108e-15      -5.773879262144e-16 
  725       2.727552054462e-10       4.565615817405e-12      -1.680503313960e-11       1.089111698879e-14       1.905225437781e-14       5.235923925404e-15      -5.742607183323e-16 
  726       2.737765010945e-10       4.538954537669e-12      -1.690800271794e-11       1.090429470652e-14       1.895557521748e-14       5.240271165987e-15      -5.710786580478e-16 
  727       2.748072154086e-10       4.511747035737e-12      -1.700659222723e-11       1.091761504849e-14       1.885949757637e-14       5.244283759272e-15      -5.678425721913e-16 
  728       2.758468741317e-10       4.484006706706e-12      -1.710078392207e-11       1.093107615082e-14       1.876401895795e-14       5.247966074016e-15      -5.645532993988e-16 
  729       2.768949972927e-10       4.455747121402e-12      -1.719056017847e-11       1.094467611804e-14       1.866913676496e-14       5.251322548575e-15      -5.612116901540e-16 
  730       2.779510991858e-10       4.426982027005e-12      -1.727590349465e-11       1.095841302297e-14       1.857484829897e-14       5.254357691171e-15      -5.578186068323e-16 
  731       2.790146883501e-10       4.397725347676e-12      -1.735679649182e-11       1.097228490660e-14       1.848115075995e-14       5.257076080151e-15      -5.543749237429e-16 
  732       2.800852675499e-10       4.367991185194e-12      -1.743322191496e-11       1.098628977798e-14       1.838804124581e-14       5.259482364248e-15      -5.508815271720e-16 
  733       2.811623337544e-10       4.337793819581e-12      -1.750516263360e-11       1.100042561407e-14       1.829551675193e-14       5.261581262847e-15      -5.473393154262e-16 
  734       2.822453781173e-10       4.307147709729e-12      -1.757260164263e-11       1.101469035964e-14       1.820357417074e-14       5.263377566241e-15      -5.437491988749e-16 
  735       2.833338859570e-10       4.276067494036e-12      -1.763552206308e-11       1.102908192712e-14       1.811221029126e-14       5.264876135900e-15      -5.401120999935e-16 
  736       2.844273367366e-10       4.244567991033e-12      -1.769390714286e-11       1.104359819652e-14       1.802142179863e-14       5.266081904726e-15      -5.364289534062e-16 
  737       2.855252040432e-10       4.212664200009e-12      -1.774774025764e-11       1.105823701525e-14       1.793120527368e-14       5.266999877320e-15      -5.327007059293e-16 
  738       2.866269555682e-10       4.180371301649e-12      -1.779700491153e-11       1.107299619806e-14       1.784155719249e-14       5.267635130243e-15      -5.289283166139e-16 
  739       2.877320530872e-10       4.147704658658e-12      -1.784168473795e-11       1.108787352684e-14       1.775247392589e-14       5.267992812273e-15      -5.251127567888e-16 
  740       2.888399524395e-10       4.114679816390e-12      -1.788176350036e-11       1.110286675059e-14       1.766395173907e-14       5.268078144675e-15      -5.212550101037e-16 
  741       2.899501035085e-10       4.081312503483e-12      -1.791722509309e-11       1.111797358520e-14       1.757598679111e-14       5.267896421458e-15      -5.173560725720e-16 
  742       2.910619502009e-10       4.047618632482e-12      -1.794805354210e-11       1.113319171341e-14       1.748857513449e-14       5.267453009636e-15      -5.134169526137e-16 
  743       2.921749304271e-10       4.013614300473e-12      -1.797423300576e-11       1.114851878463e-14       1.740171271470e-14       5.266753349493e-15      -5.094386710984e-16 
  744       2.932884760811e-10       3.979315789713e-12      -1.799574777566e-11       1.116395241483e-14       1.731539536975e-14       5.265802954844e-15      -5.054222613887e-16 
  745       2.944020130197e-10       3.944739568256e-12      -1.801258227738e-11       1.117949018645e-14       1.722961882973e-14       5.264607413297e-15      -5.013687693823e-16 
  746       2.955149610433e-10       3.909902290587e-12      -1.802472107127e-11       1.119512964821e-14       1.714437871638e-14       5.263172386512e-15      -4.972792535557e-16 
  747       2.966267338750e-10       3.874820798245e-12      -1.803214885327e-11       1.121086831507e-14       1.705967054258e-14       5.261503610469e-15      -4.931547850068e-16 
  748       2.977367391408e-10       3.839512120462e-12      -1.803485045564e-11       1.122670366803e-14       1.697548971198e-14       5.259606895723e-15      -4.889964474981e-16 
  749       2.988443783494e-10       3.803993474786e-12      -1.803281084782e-11       1.124263315405e-14       1.689183151849e-14       5.257488127671e-15      -4.848053374992e-16 
  750       2.999490468723e-10       3.768282267709e-12      -1.802601513713e-11       1.125865418591e-14       1.680869114585e-14       5.255153266813e-15      -4.805825642303e-16 
  751       3.010501339232e-10       3.732396095305e-12      -1.801444856964e-11       1.127476414211e-14       1.672606366718e-14       5.252608349012e-15      -4.763292497050e-16 
  752       3.021470225382e-10       3.696352743851e-12      -1.799809653088e-11       1.129096036671e-14       1.664394404453e-14       5.249859485757e-15      -4.720465287731e-16 
  753       3.032390895557e-10       3.660170190462e-12      -1.797694454670e-11       1.130724016924e-14       1.656232712842e-14       5.246912864426e-15      -4.677355491636e-16 
  754       3.043257055960e-10       3.623866603716e-12      -1.795097828400e-11       1.132360082453e-14       1.648120765742e-14       5.243774748545e-15      -4.633974715277e-16 
  755       3.054062350414e-10       3.587460344290e-12      -1.792018355153e-11       1.134003957267e-14       1.640058025764e-14       5.240451478055e-15      -4.590334694819e-16 
  756       3.064800360160e-10       3.550969965584e-12      -1.788454630070e-11       1.135655361880e-14       1.632043944234e-14       5.236949469568e-15      -4.546447296507e-16 
  757       3.075464603654e-10       3.514414214352e-12      -1.784405262632e-11       1.137314013303e-14       1.624077961146e-14       5.233275216634e-15      -4.502324517099e-16 
  758       3.086048536370e-10       3.477812031333e-12      -1.779868876745e-11       1.138979625030e-14       1.616159505115e-14       5.229435289998e-15      -4.457978484292e-16 
  759       3.096545550593e-10       3.441182551881e-12      -1.774844110812e-11       1.140651907029e-14       1.608287993334e-14       5.225436337868e-15      -4.413421457152e-16 
  760       3.106948975222e-10       3.404545106591e-12      -1.769329617816e-11       1.142330565724e-14       1.600462831529e-14       5.221285086170e-15      -4.368665826547e-16 
  761       3.117252640907e-10       3.367918139118e-12      -1.763325007911e-11       1.144015299139e-14       1.592683491531e-14       5.216986212674e-15      -4.323722422295e-16 
  762       3.127452587754e-10       3.331315935582e-12      -1.756833695857e-11       1.145705782229e-14       1.584949745722e-14       5.212535924126e-15      -4.278595398150e-16 
  763       3.137545389957e-10       3.294751833716e-12      -1.749860108325e-11       1.147401681244e-14       1.577261436993e-14       5.207928256509e-15      -4.233287249617e-16 
  764       3.147527593339e-10       3.258239300400e-12      -1.742408746601e-11       1.149102658532e-14       1.569618401507e-14       5.203157189852e-15      -4.187800498424e-16 
  765       3.157395715271e-10       3.221791932069e-12      -1.734484186859e-11       1.150808372534e-14       1.562020468669e-14       5.198216648053e-15      -4.142137692603e-16 
  766       3.167146244581e-10       3.185423455119e-12      -1.726091080438e-11       1.152518477765e-14       1.554467461094e-14       5.193100498703e-15      -4.096301406568e-16 
  767       3.176775641477e-10       3.149147726314e-12      -1.717234154109e-11       1.154232624803e-14       1.546959194584e-14       5.187802552904e-15      -4.050294241195e-16 
  768       3.186280337458e-10       3.112978733189e-12      -1.707918210356e-11       1.155950460276e-14       1.539495478092e-14       5.182316565094e-15      -4.004118823900e-16 
  769       3.195656735231e-10       3.076930594455e-12      -1.698148127646e-11       1.157671626845e-14       1.532076113701e-14       5.176636232868e-15      -3.957777808721e-16 
  770       3.204901208626e-10       3.041017560409e-12      -1.687928860703e-11       1.159395763197e-14       1.524700896586e-14       5.170755196798e-15      -3.911273876395e-16 
  771       3.214010102514e-10       3.005254013334e-12      -1.677265440779e-11       1.161122504025e-14       1.517369614993e-14       5.164667040259e-15      -3.864609734435e-16 
  772       3.222979732719e-10       2.969654467908e-12      -1.666162975935e-11       1.162851480020e-14       1.510082050205e-14       5.158365289247e-15      -3.817788117214e-16 
  773       3.231806385936e-10       2.934233571610e-12      -1.654626651306e-11       1.164582317855e-14       1.502837976516e-14       5.151843412205e-15      -3.770811786043e-16 
  774       3.240486319647e-10       2.899006105121e-12      -1.642661729382e-11       1.166314640170e-14       1.495637161198e-14       5.145094819840e-15      -3.723683529246e-16 
  775       3.249015762035e-10       2.863986982737e-12      -1.630273550275e-11       1.168048065563e-14       1.488479364479e-14       5.138112864949e-15      -3.676406162245e-16 
  776       3.257390911902e-10       2.829191252767e-12      -1.617467531999e-11       1.169782208574e-14       1.481364339505e-14       5.130890842239e-15      -3.628982527636e-16 
  777       3.265607938581e-10       2.794634097943e-12      -1.604249170739e-11       1.171516679671e-14       1.474291832320e-14       5.123421988150e-15      -3.581415495267e-16 
  778       3.273662981854e-10       2.760330835825e-12      -1.590624041128e-11       1.173251085239e-14       1.467261581830e-14       5.115699480675e-15      -3.533707962321e-16 
  779       3.281552151870e-10       2.726296919205e-12      -1.576597796515e-11       1.174985027565e-14       1.460273319777e-14       5.107716439186e-15      -3.485862853392e-16 
  780       3.289271529056e-10       2.692547936514e-12      -1.562176169249e-11       1.176718104825e-14       1.453326770712e-14       5.099465924251e-15      -3.437883120566e-16 
  781       3.296817164034e-10       2.659099612228e-12      -1.547364970940e-11       1.178449911069e-14       1.446421651961e-14       5.090940937460e-15      -3.389771743499e-16 
  782       3.304185077539e-10       2.625967807271e-12      -1.532170092743e-11       1.180180036212e-14       1.439557673601e-14       5.082134421242e-15      -3.341531729496e-16 
  783       3.311371260334e-10       2.593168519424e-12      -1.516597505627e-11       1.181908066015e-14       1.432734538428e-14       5.073039258695e-15      -3.293166113594e-16 
  784       3.318371673122e-10       2.560717883726e-12      -1.500653260647e-11       1.183633582078e-14       1.425951941928e-14       5.063648273399e-15      -3.244677958633e-16 
  785       3.325182246465e-10       2.528632172885e-12      -1.484343489223e-11       1.185356161822e-14       1.419209572251e-14       5.053954229245e-15      -3.196070355346e-16 
  786       3.331798880701e-10       2.496927797679e-12      -1.467674403409e-11       1.187075378474e-14       1.412507110177e-14       5.043949830251e-15      -3.147346422428e-16 
  787       3.338217445856e-10       2.465621307366e-12      -1.450652296168e-11       1.188790801062e-14       1.405844229093e-14       5.033627720389e-15      -3.098509306622e-16 
  788       3.344433781562e-10       2.434729390084e-12      -1.433283541648e-11       1.190501994391e-14       1.399220594959e-14       5.022980483406e-15      -3.049562182795e-16 
  789       3.350443696971e-10       2.404268873260e-12      -1.415574595450e-11       1.192208519039e-14       1.392635866282e-14       5.012000642642e-15      -3.000508254019e-16 
  790       3.356242970672e-10       2.374256724017e-12      -1.397531994909e-11       1.193909931336e-14       1.386089694085e-14       5.000680660857e-15      -2.951350751648e-16 
  791       3.361827350608e-10       2.344710049575e-12      -1.379162359362e-11       1.195605783357e-14       1.379581721880e-14       4.989012940049e-15      -2.902092935400e-16 
  792       3.367192553986e-10       2.315646097662e-12      -1.360472390423e-11       1.197295622906e-14       1.373111585636e-14       4.976989821280e-15      -2.852738093434e-16 
  793       3.372334267202e-10       2.287082256914e-12      -1.341468872258e-11       1.198978993499e-14       1.366678913756e-14       4.964603584493e-15      -2.803289542428e-16 
  794       3.377248145745e-10       2.259036057285e-12      -1.322158671859e-11       1.200655434358e-14       1.360283327039e-14       4.951846448340e-15      -2.753750627665e-16 
  795       3.381929814125e-10       2.231525170450e-12      -1.302548739315e-11       1.202324480393e-14       1.353924438661e-14       4.938710569997e-15      -2.704124723101e-16 
  796       3.386374865778e-10       2.204567410210e-12      -1.282646108087e-11       1.203985662188e-14       1.347601854137e-14       4.925188044991e-15      -2.654415231456e-16 
  797       3.390578862988e-10       2.178180732903e-12      -1.262457895284e-11       1.205638505990e-14       1.341315171299e-14       4.911270907022e-15      -2.604625584284e-16 
  798       3.394537336801e-10       2.152383237801e-12      -1.241991301932e-11       1.207282533695e-14       1.335063980262e-14       4.896951127781e-15      -2.554759242058e-16 
  799       3.398245786940e-10       2.127193167523e-12      -1.221253613251e-11       1.208917262834e-14       1.328847863398e-14       4.882220616775e-15      -2.504819694246e-16 
  800       3.401700381732e-10       2.102626714607e-12      -1.200252240906e-11       1.210542243511e-14       1.322666448458e-14       4.867074176331e-15      -2.454811546125e-16 
  801       3.404900072063e-10       2.078691396559e-12      -1.178994850054e-11       1.212157169974e-14       1.316519569054e-14       4.851518426064e-15      -2.404743800794e-16 
  802       3.407844515810e-10       2.055392560773e-12      -1.157489235154e-11       1.213761771053e-14       1.310407107046e-14       4.835563040833e-15      -2.354626637181e-16 
  803       3.410533381378e-10       2.032735567403e-12      -1.135743278484e-11       1.215355773385e-14       1.304328939638e-14       4.819217810691e-15      -2.304470329017e-16 
  804       3.412966347742e-10       2.010725789359e-12      -1.113764950420e-11       1.216938901412e-14       1.298284939358e-14       4.802492641249e-15      -2.254285245116e-16 
  805       3.415143104494e-10       1.989368612301e-12      -1.091562309721e-11       1.218510877368e-14       1.292274974038e-14       4.785397554063e-15      -2.204081849660e-16 
  806       3.417063351891e-10       1.968669434638e-12      -1.069143503804e-11       1.220071421281e-14       1.286298906797e-14       4.767942687001e-15      -2.153870702480e-16 
  807       3.418726800903e-10       1.948633667515e-12      -1.046516769033e-11       1.221620250958e-14       1.280356596021e-14       4.750138294622e-15      -2.103662459340e-16 
  808       3.420133173254e-10       1.929266734815e-12      -1.023690430996e-11       1.223157081986e-14       1.274447895344e-14       4.731994748549e-15      -2.053467872220e-16 
  809       3.421282201478e-10       1.910574073149e-12      -1.000672904787e-11       1.224681627719e-14       1.268572653629e-14       4.713522537850e-15      -2.003297789597e-16 
  810       3.422173628955e-10       1.892561131853e-12      -9.774726952894e-12       1.226193599277e-14       1.262730714948e-14       4.694732269404e-15      -1.953163156730e-16 
  811       3.422807209967e-10       1.875233372982e-12      -9.540983974545e-12       1.227692705536e-14       1.256921918566e-14       4.675634668285e-15      -1.903075015939e-16 
  812       3.423182709740e-10       1.858596271305e-12      -9.305586965862e-12       1.229178653125e-14       1.251146098917e-14       4.656240578135e-15      -1.853044506894e-16 
  813       3.423299904492e-10       1.842655314299e-12      -9.068623686205e-12       1.230651146416e-14       1.245403085591e-14       4.636560961535e-15      -1.803082866891e-16 
  814       3.423158581478e-10       1.827416002145e-12      -8.830182804079e-12       1.232109887518e-14       1.239692703310e-14       4.616606900386e-15      -1.753201431136e-16 
  815       3.422758539039e-10       1.812883847721e-12      -8.590353899943e-12       1.233554576273e-14       1.234014771911e-14       4.596389596281e-15      -1.703411633034e-16 
  816       3.422099586649e-10       1.799064376600e-12      -8.349227469031e-12       1.234984910249e-14       1.228369106327e-14       4.575920370883e-15      -1.653725004464e-16 
  817       3.421181544959e-10       1.785963127040e-12      -8.106894924164e-12       1.236400584730e-14       1.222755516568e-14       4.555210666297e-15      -1.604153176064e-16 
  818       3.420004245847e-10       1.773585649982e-12      -7.863448598565e-12       1.237801292716e-14       1.217173807701e-14       4.534272045448e-15      -1.554707877515e-16 
  819       3.418567532461e-10       1.761937509043e-12      -7.618981748677e-12       1.239186724911e-14       1.211623779832e-14       4.513116192455e-15      -1.505400937825e-16 
  820       3.416871259270e-10       1.751024280514e-12      -7.373588556974e-12       1.240556569718e-14       1.206105228088e-14       4.491754913008e-15      -1.456244285607e-16 
  821       3.414915292108e-10       1.740851553351e-12      -7.127364134781e-12       1.241910513234e-14       1.200617942594e-14       4.470200134741e-15      -1.407249949367e-16 
  822       3.412699508220e-10       1.731424929169e-12      -6.880404525084e-12       1.243248239242e-14       1.195161708459e-14       4.448463907610e-15      -1.358430057781e-16 
  823       3.410223796312e-10       1.722750022243e-12      -6.632806705350e-12       1.244569429206e-14       1.189736305753e-14       4.426558404264e-15      -1.309796839985e-16 
  824       3.407488056594e-10       1.714832459494e-12      -6.384668590339e-12       1.245873762264e-14       1.184341509490e-14       4.404495920426e-15      -1.261362625849e-16 
  825       3.404492200832e-10       1.707677880491e-12      -6.136089034920e-12       1.247160915220e-14       1.178977089610e-14       4.382288875266e-15      -1.213139846269e-16 
