# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   96       3.480514299064e-10       9.663982446899e-14      -2.790457236762e-12       0.000000000000e+00       1.085409671691e-11       1.645029276592e-12      -7.205316812011e-15 
   97       3.521759375077e-10       9.869145249722e-14      -2.879255033200e-12       0.000000000000e+00       1.056708532732e-11       1.611241569928e-12      -7.145485429356e-15 
   98       3.563283268111e-10       1.007288690744e-13      -2.968345337373e-12       0.000000000000e+00       1.028944512481e-11       1.578451281654e-12      -7.089793587643e-15 
   99       3.605075101264e-10       1.027500038857e-13      -3.057656328769e-12       0.000000000000e+00       1.002027382669e-11       1.546578245159e-12      -7.038503736427e-15 
  100       3.647133496855e-10       1.047529503044e-13      -3.147120025642e-12       0.000000000000e+00       9.759438530619e-12       1.515611562253e-12      -6.991299018647e-15 
  101       3.689458626981e-10       1.067358344566e-13      -3.236668720096e-12       0.000000000000e+00       9.506958753291e-12       1.485552523550e-12      -6.947661381900e-15 
  102       3.732049376025e-10       1.086967695667e-13      -3.326233736579e-12       0.000000000000e+00       9.262787401194e-12       1.456394298216e-12      -6.907003572488e-15 
  103       3.774903286330e-10       1.106338567360e-13      -3.415745455339e-12       0.000000000000e+00       9.026808393242e-12       1.428121642590e-12      -6.868667132325e-15 
  104       3.818016503878e-10       1.125451857189e-13      -3.505133335892e-12       0.000000000000e+00       8.798834283414e-12       1.400710608813e-12      -6.831920395836e-15 
  105       3.861383723962e-10       1.144288357014e-13      -3.594325940479e-12       0.000000000000e+00       8.578603883400e-12       1.374128253446e-12      -6.795956486859e-15 
  106       3.904998136871e-10       1.162828760779e-13      -3.683250957528e-12       0.000000000000e+00       8.365779885237e-12       1.348332346094e-12      -6.759891315543e-15 
  107       3.948851373558e-10       1.181053672291e-13      -3.771835225117e-12       0.000000000000e+00       8.159946483958e-12       1.323271078033e-12      -6.722761575254e-15 
  108       3.992933451319e-10       1.198943612991e-13      -3.860004754434e-12       0.000000000000e+00       7.960607000223e-12       1.298882770834e-12      -6.683522739476e-15 
  109       4.037232719473e-10       1.216479029733e-13      -3.947684753238e-12       0.000000000000e+00       7.767181502971e-12       1.275095584980e-12      -6.641047058708e-15 
  110       4.081737796639e-10       1.233640789683e-13      -4.034800185630e-12       0.000000000000e+00       7.579137382472e-12       1.251844203010e-12      -6.594375891435e-15 
  111       4.126443780917e-10       1.250411720346e-13      -4.121277482454e-12       0.000000000000e+00       7.396405162484e-12       1.229122930695e-12      -6.543517697266e-15 
  112       4.171346736508e-10       1.266775282095e-13      -4.207043094710e-12       0.000000000000e+00       7.219011701537e-12       1.206938877983e-12      -6.488748896042e-15 
  113       4.216441738811e-10       1.282715111083e-13      -4.292023005224e-12       0.000000000000e+00       7.046950941020e-12       1.185295468849e-12      -6.430369153800e-15 
  114       4.261722839665e-10       1.298215031800e-13      -4.376142757375e-12       0.000000000000e+00       6.880182834466e-12       1.164192316744e-12      -6.368701879277e-15 
  115       4.307183032603e-10       1.313259069641e-13      -4.459327483828e-12       0.000000000000e+00       6.718632276826e-12       1.143625100043e-12      -6.304094720401e-15 
  116       4.352814218101e-10       1.327831463462e-13      -4.541501935267e-12       0.000000000000e+00       6.562188033749e-12       1.123585437498e-12      -6.236920060798e-15 
  117       4.398607168828e-10       1.341916678149e-13      -4.622590509128e-12       0.000000000000e+00       6.410701670862e-12       1.104060763682e-12      -6.167575516287e-15 
  118       4.444551494897e-10       1.355499417173e-13      -4.702517278327e-12       0.000000000000e+00       6.263986483052e-12       1.085034204443e-12      -6.096484431379e-15 
  119       4.490635609113e-10       1.368564635157e-13      -4.781206019999e-12       0.000000000000e+00       6.121816423739e-12       1.066484452351e-12      -6.024096375779e-15 
  120       4.536846692225e-10       1.381097550438e-13      -4.858580244224e-12       0.000000000000e+00       5.983925034162e-12       1.048385642146e-12      -5.950887640881e-15 
  121       4.583170658174e-10       1.393083657626e-13      -4.934563222763e-12       0.000000000000e+00       5.850004372651e-12       1.030707226192e-12      -5.877361736269e-15 
  122       4.629592119346e-10       1.404508740170e-13      -5.009078017788e-12       0.000000000000e+00       5.719703943916e-12       1.013413849920e-12      -5.804049886218e-15 
  123       4.676096231807e-10       1.415359361093e-13      -5.082048483717e-12       0.000000000000e+00       5.592706272121e-12       9.964735963376e-13      -5.731413141848e-15 
  124       4.722674545067e-10       1.425624372286e-13      -5.153402341832e-12       0.000000000000e+00       5.468965731516e-12       9.798840572952e-13      -5.659534926638e-15 
