# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  651       2.481236344661e+35       4.692389738295e-12       4.280305766802e+00       0.000000000000e+00      8.593369672237e+177      -7.197079561144e+33      -6.030854356983e-01 
  652       2.565170538971e+35       4.719410487635e-12       4.795591650346e+00       0.000000000000e+00      8.376447719097e+177      -7.422969456236e+33      -6.796331566071e-01 
  653       2.651019737569e+35       4.745767715184e-12       5.305393586359e+00       0.000000000000e+00      8.169130862958e+177      -7.654573197698e+33      -7.586185868351e-01 
  654       2.738758295766e+35       4.771454080859e-12       5.805467200159e+00       0.000000000000e+00      7.971125013990e+177      -7.891962244401e+33      -8.400524376932e-01 
  655       2.828360121045e+35       4.796462216928e-12       6.291516835215e+00       0.000000000000e+00      7.782131594775e+177      -8.135208520787e+33      -9.239453720186e-01 
  656       2.919798671196e+35       4.820784727994e-12       6.759195358327e+00       0.000000000000e+00      7.601847521997e+177      -8.384384418170e+33      -1.010308003778e+00 
  657       3.013046952451e+35       4.844414190965e-12       7.204103964820e+00       0.000000000000e+00      7.429965188121e+177      -8.639562796041e+33      -1.099150897669e+00 
  658       3.108077517624e+35       4.867343155037e-12       7.621791983730e+00       0.000000000000e+00      7.266172443089e+177      -8.900816983368e+33      -1.190484568726e+00 
  659       3.204862464248e+35       4.889564141664e-12       8.007756682994e+00       0.000000000000e+00      7.110152575994e+177      -9.168220779895e+33      -1.284319481920e+00 
  660       3.303373432707e+35       4.911069644539e-12       8.357443074635e+00       0.000000000000e+00      6.961584296777e+177      -9.441848457449e+33      -1.380666051766e+00 
  661       3.403581604378e+35       4.931852129565e-12       8.666243719955e+00       0.000000000000e+00      6.820141717905e+177      -9.721774761241e+33      -1.479534641919e+00 
  662       3.505457699766e+35       4.951904034839e-12       8.929498534720e+00       0.000000000000e+00      6.685494336062e+177      -1.000807491116e+34      -1.580935564785e+00 
  663       3.608971976640e+35       4.971217770620e-12       9.142494594351e+00       0.000000000000e+00      6.557307013831e+177      -1.030082460310e+34      -1.684879081118e+00 
  664       3.714094228172e+35       4.989785719313e-12       9.300465939109e+00       0.000000000000e+00      6.435239961382e+177      -1.060010001021e+34      -1.791375399626e+00 
  665       3.820793781069e+35       5.007600235439e-12       9.398593379288e+00       0.000000000000e+00      6.318948718160e+177      -1.090597778427e+34      -1.900434676573e+00 
  666       3.929039493717e+35       5.024653645615e-12       9.432004300400e+00       0.000000000000e+00      6.208084134565e+177      -1.121853505691e+34      -2.012067015381e+00 
  667       4.038799754312e+35       5.040938248529e-12       9.395772468364e+00       0.000000000000e+00      6.102292353645e+177      -1.153784944099e+34      -2.126282466237e+00 
  668       4.150042478998e+35       5.056446314916e-12       9.284917834693e+00       0.000000000000e+00      6.001214792776e+177      -1.186399903186e+34      -2.243091025690e+00 
  669       4.262735110005e+35       5.071170087535e-12       9.094406341689e+00       0.000000000000e+00      5.904488125352e+177      -1.219706240864e+34      -2.362502636260e+00 
  670       4.376844613788e+35       5.085101781146e-12       8.819149727622e+00       0.000000000000e+00      5.811744262468e+177      -1.253711863557e+34      -2.484527186035e+00 
  671       4.492337479157e+35       5.098233582484e-12       8.454005331926e+00       0.000000000000e+00      5.722610334608e+177      -1.288424726331e+34      -2.609174508281e+00 
  672       4.609179715421e+35       5.110557650240e-12       7.993775900383e+00       0.000000000000e+00      5.636708673330e+177      -1.323852833019e+34      -2.736454381037e+00 
  673       4.727336850521e+35       5.122066115029e-12       7.433209390313e+00       0.000000000000e+00      5.553656792953e+177      -1.360004236357e+34      -2.866376526726e+00 
  674       4.846773929166e+35       5.132751079376e-12       6.766998775763e+00       0.000000000000e+00      5.473067372240e+177      -1.396887038110e+34      -2.998950611751e+00 
  675       4.967455510974e+35       5.142604617686e-12       5.989781852695e+00       0.000000000000e+00      5.394548236087e+177      -1.434509389205e+34      -3.134186246103e+00 
  676       5.089345668605e+35       5.151618776221e-12       5.096141044174e+00       0.000000000000e+00      5.317702337210e+177      -1.472879489860e+34      -3.272092982961e+00 
  677       5.212407985898e+35       5.159785573078e-12       4.080603205555e+00       0.000000000000e+00      5.242127737824e+177      -1.512005589714e+34      -3.412680318298e+00 
  678       5.336605556011e+35       5.167096998167e-12       2.937639429675e+00       0.000000000000e+00      5.167417591339e+177      -1.551895987957e+34      -3.555957690481e+00 
  679       5.461900979554e+35       5.173545013181e-12       1.661664852039e+00       0.000000000000e+00      5.093160124037e+177      -1.592559033464e+34      -3.701934479874e+00 
  680       5.588256362728e+35       5.179121551579e-12       2.470384560094e-01       0.000000000000e+00      5.018938616763e+177      -1.634003124916e+34      -3.850620008443e+00 
  681       5.715633315461e+35       5.183818518559e-12      -1.311937122007e+00       0.000000000000e+00      4.944331386609e+177      -1.676236710942e+34      -4.002023539359e+00 
  682       5.843992949545e+35       5.187627791035e-12      -3.021015787369e+00       0.000000000000e+00      4.868911768601e+177      -1.719268290239e+34      -4.156154276600e+00 
  683       5.973305691019e+35       5.190543322300e-12      -4.883411654295e+00       0.000000000000e+00      4.792333189424e+177      -1.763100912949e+34      -4.312950003688e+00 
  684       6.103580950941e+35       5.192567505370e-12      -6.891948831092e+00       0.000000000000e+00      4.714586418602e+177      -1.807715555689e+34      -4.472061329002e+00 
  685       6.234838084276e+35       5.193704945427e-12      -9.036744451771e+00       0.000000000000e+00      4.635747772298e+177      -1.853087391905e+34      -4.633062834238e+00 
  686       6.367096633654e+35       5.193960367942e-12      -1.130778955836e+01       0.000000000000e+00      4.555894522063e+177      -1.899191257214e+34      -4.795523999535e+00 
  687       6.500376330033e+35       5.193338619195e-12      -1.369494862877e+01       0.000000000000e+00      4.475104898387e+177      -1.946001648126e+34      -4.959009184752e+00 
  688       6.634697093353e+35       5.191844666792e-12      -1.618795910462e+01       0.000000000000e+00      4.393458094233e+177      -1.993492720757e+34      -5.123077610739e+00 
  689       6.770079033194e+35       5.189483600181e-12      -1.877643091915e+01       0.000000000000e+00      4.311034268588e+177      -2.041638289550e+34      -5.287283340609e+00 
  690       6.906542449438e+35       5.186260631169e-12      -2.144984602501e+01       0.000000000000e+00      4.227914550001e+177      -2.090411825992e+34      -5.451175261011e+00 
  691       7.044107832920e+35       5.182181094442e-12      -2.419755792215e+01       0.000000000000e+00      4.144181040127e+177      -2.139786457330e+34      -5.614297063405e+00 
  692       7.182795866092e+35       5.177250448075e-12      -2.700879118569e+01       0.000000000000e+00      4.059916817271e+177      -2.189734965293e+34      -5.776187225333e+00 
  693       7.322627423678e+35       5.171474274057e-12      -2.987264099373e+01       0.000000000000e+00      3.975205939932e+177      -2.240229784804e+34      -5.936378991691e+00 
  694       7.463623573329e+35       5.164858278802e-12      -3.277807265526e+01       0.000000000000e+00      3.890133450342e+177      -2.291243002702e+34      -6.094400356007e+00 
  695       7.605805576287e+35       5.157408293668e-12      -3.571392113795e+01       0.000000000000e+00      3.804785378015e+177      -2.342746356460e+34      -6.249774041705e+00 
  696       7.749194888037e+35       5.149130275475e-12      -3.866889059608e+01       0.000000000000e+00      3.719248743285e+177      -2.394711232899e+34      -6.402017483389e+00 
  697       7.893813158968e+35       5.140030307020e-12      -4.163155389834e+01       0.000000000000e+00      3.633611560852e+177      -2.447108666909e+34      -6.550642808105e+00 
  698       8.039682235030e+35       5.130114597596e-12      -4.459035215570e+01       0.000000000000e+00      3.547962843323e+177      -2.499909340165e+34      -6.695156816621e+00 
  699       8.186824158391e+35       5.119389483507e-12      -4.753359424926e+01       0.000000000000e+00      3.462392604756e+177      -2.553083579847e+34      -6.835060964699e+00 
  700       8.335261168095e+35       5.107861428585e-12      -5.044945635814e+01       0.000000000000e+00      3.376991864205e+177      -2.606601357355e+34      -6.969851344364e+00 
  701       8.485015700722e+35       5.095537024709e-12      -5.332598148727e+01       0.000000000000e+00      3.291852649260e+177      -2.660432287029e+34      -7.099018665184e+00 
  702       8.636110391040e+35       5.082422992319e-12      -5.615107899533e+01       0.000000000000e+00      3.207067999590e+177      -2.714545624865e+34      -7.222048235533e+00 
  703       8.788568072670e+35       5.068526180937e-12      -5.891252412251e+01       0.000000000000e+00      3.122731970491e+177      -2.768910267234e+34      -7.338419943874e+00 
  704       8.942411778739e+35       5.053853569680e-12      -6.159795751846e+01       0.000000000000e+00      3.038939636422e+177      -2.823494749599e+34      -7.447608240026e+00 
  705       9.097664742539e+35       5.038412267777e-12      -6.419488477006e+01       0.000000000000e+00      2.955787094552e+177      -2.878267245234e+34      -7.549082116437e+00 
  706       9.254350398184e+35       5.022209515089e-12      -6.669067592933e+01       0.000000000000e+00      2.873371468305e+177      -2.933195563938e+34      -7.642305089461e+00 
  707       9.412492381270e+35       5.005252682624e-12      -6.907256504127e+01       0.000000000000e+00      2.791790910899e+177      -2.988247150759e+34      -7.726735180625e+00 
  708       9.572114529530e+35       4.987549273054e-12      -7.132764967172e+01       0.000000000000e+00      2.711144608889e+177      -3.043389084706e+34      -7.801824897908e+00 
  709       9.733240883493e+35       4.969106921232e-12      -7.344289043521e+01       0.000000000000e+00      2.631532785715e+177      -3.098588077471e+34      -7.867021217009e+00 
  710       9.895895687143e+35       4.949933394709e-12      -7.540511052279e+01       0.000000000000e+00      2.553056705241e+177      -3.153810472142e+34      -7.921765562622e+00 
  711       1.006010338857e+36       4.930036594251e-12      -7.720099522995e+01       0.000000000000e+00      2.475818675297e+177      -3.209022241927e+34      -7.965493789710e+00 
  712       1.022588864065e+36       4.909424554357e-12      -7.881709148441e+01       0.000000000000e+00      2.399922051225e+177      -3.264188988865e+34      -7.997636164776e+00 
  713       1.039327630166e+36       4.888105443773e-12      -8.023980737400e+01       0.000000000000e+00      2.325471239424e+177      -3.319275942550e+34      -8.017617347136e+00 
  714       1.056229143598e+36       4.866087566012e-12      -8.145541167453e+01       0.000000000000e+00      2.252571700885e+177      -3.374247958844e+34      -8.024856370193e+00 
  715       1.073295931473e+36       4.843379359869e-12      -8.245003337762e+01       0.000000000000e+00      2.181329954743e+177      -3.429069518596e+34      -8.018766622711e+00 
  716       1.090530541642e+36       4.819989399939e-12      -8.320966121857e+01       0.000000000000e+00      2.111853581815e+177      -3.483704726363e+34      -7.998755830083e+00 
  717       1.107935542763e+36       4.795926397134e-12      -8.372014320422e+01       0.000000000000e+00      2.044251228145e+177      -3.538117309123e+34      -7.964226035609e+00 
  718       1.125513524366e+36       4.771199199198e-12      -8.396718614078e+01       0.000000000000e+00      1.978632608544e+177      -3.592270614994e+34      -7.914573581769e+00 
  719       1.143267096917e+36       4.745816791227e-12      -8.393635516173e+01       0.000000000000e+00      1.915108510139e+177      -3.646127611955e+34      -7.849189091492e+00 
  720       1.161198891885e+36       4.719788296183e-12      -8.361307325561e+01       0.000000000000e+00      1.853790795909e+177      -3.699650886561e+34      -7.767457449430e+00 
  721       1.179311561808e+36       4.693122975415e-12      -8.298262079394e+01       0.000000000000e+00      1.794792408236e+177      -3.752802642658e+34      -7.668757783233e+00 
  722       1.197604493982e+36       4.665830910998e-12      -8.203400486527e+01       0.000000000000e+00      1.738199291194e+177      -3.805546440326e+34      -7.552591682398e+00 
  723       1.216063878553e+36       4.637925066850e-12      -8.077165397926e+01       0.000000000000e+00      1.683985528069e+177      -3.857852453810e+34      -7.418970734087e+00 
  724       1.234672439940e+36       4.609419270275e-12      -7.920395865167e+01       0.000000000000e+00      1.632096496698e+177      -3.909692317253e+34      -7.268036778155e+00 
  725       1.253412704349e+36       4.580327534578e-12      -7.733942341056e+01       0.000000000000e+00      1.582476792557e+177      -3.961037393214e+34      -7.099934389304e+00 
  726       1.272266999087e+36       4.550664059736e-12      -7.518666721365e+01       0.000000000000e+00      1.535070225846e+177      -4.011858771792e+34      -6.914810887839e+00 
  727       1.291217451868e+36       4.520443233078e-12      -7.275442386584e+01       0.000000000000e+00      1.489819818576e+177      -4.062127269737e+34      -6.712816350419e+00 
  728       1.310245990131e+36       4.489679629951e-12      -7.005154243667e+01       0.000000000000e+00      1.446667801657e+177      -4.111813429573e+34      -6.494103620811e+00 
  729       1.329334340341e+36       4.458388014401e-12      -6.708698767773e+01       0.000000000000e+00      1.405555611986e+177      -4.160887518711e+34      -6.258828320641e+00 
  730       1.348464027306e+36       4.426583339839e-12      -6.386984044013e+01       0.000000000000e+00      1.366423889534e+177      -4.209319528571e+34      -6.007148860147e+00 
  731       1.367616373483e+36       4.394280749724e-12      -6.040929809199e+01       0.000000000000e+00      1.329212474436e+177      -4.257079173698e+34      -5.739226448931e+00 
  732       1.386772498294e+36       4.361495578226e-12      -5.671467493587e+01       0.000000000000e+00      1.293860404076e+177      -4.304135890881e+34      -5.455225106713e+00 
  733       1.405913317428e+36       4.328243350909e-12      -5.279540262619e+01       0.000000000000e+00      1.260305910175e+177      -4.350458838267e+34      -5.155311674082e+00 
  734       1.425019542160e+36       4.294539785399e-12      -4.866103058677e+01       0.000000000000e+00      1.228486415881e+177      -4.396016894483e+34      -4.839655823247e+00 
  735       1.444071678654e+36       4.260400792061e-12      -4.432122642820e+01       0.000000000000e+00      1.198338532853e+177      -4.440778657753e+34      -4.508430068795e+00 
  736       1.463050027279e+36       4.225842474670e-12      -3.978577636535e+01       0.000000000000e+00      1.169798058352e+177      -4.484712445015e+34      -4.161809778437e+00 
  737       1.481934681915e+36       4.190881131086e-12      -3.506458563482e+01       0.000000000000e+00      1.142799972327e+177      -4.527786291037e+34      -3.799973183764e+00 
  738       1.500705529266e+36       4.155533253927e-12      -3.016767891235e+01       0.000000000000e+00      1.117278434503e+177      -4.569967947539e+34      -3.423101391000e+00 
  739       1.519342248169e+36       4.119815531244e-12      -2.510520073035e+01       0.000000000000e+00      1.093166781470e+177      -4.611224882308e+34      -3.031378391751e+00 
  740       1.537824308904e+36       4.083744847194e-12      -1.988741589529e+01       0.000000000000e+00      1.070397523767e+177      -4.651524278316e+34      -2.624991073761e+00 
  741       1.556130972507e+36       4.047338282713e-12      -1.452470990519e+01       0.000000000000e+00      1.048902342974e+177      -4.690833032838e+34      -2.204129231665e+00 
  742       1.574241290077e+36       4.010613116191e-12      -9.027589367055e+00       0.000000000000e+00      1.028612088798e+177      -4.729117756569e+34      -1.768985577736e+00 
  743       1.592134102086e+36       3.973586824143e-12      -3.406682414361e+00       0.000000000000e+00      1.009456776159e+177      -4.766344772746e+34      -1.319755752643e+00 
  744       1.609788037693e+36       3.936277081887e-12       2.327260875517e+00       0.000000000000e+00      9.913655822803e+176      -4.802480116259e+34      -8.566383362031e-01 
  745       1.627181514052e+36       3.898701764214e-12       8.163368063842e+00       0.000000000000e+00      9.742668437745e+176      -4.837489532774e+34      -3.798348581296e-01 
  746       1.644292735621e+36       3.860878946062e-12       1.409064393305e+01       0.000000000000e+00      9.580880537320e+176      -4.871338477848e+34       1.104501912107e-01 
  747       1.661099693475e+36       3.822826903193e-12       2.009797006932e+01       0.000000000000e+00      9.427558588086e+176      -4.903992116050e+34       6.140093500475e-01 
  748       1.677580164615e+36       3.784564112862e-12       2.617410444507e+01       0.000000000000e+00      9.281960563126e+176      -4.935415320074e+34       1.130632174454e+00 
  749       1.693711711278e+36       3.746109254493e-12       3.230768100156e+01       0.000000000000e+00      9.143335912932e+176      -4.965572669863e+34       1.660105227595e+00 
  750       1.709471680246e+36       3.707481210354e-12       3.848720923139e+01       0.000000000000e+00      9.010925536278e+176      -4.994428451719e+34       2.202212068972e+00 
  751       1.724837202161e+36       3.668699066228e-12       4.470107376107e+01       0.000000000000e+00      8.883961751097e+176      -5.021946657429e+34       2.756733243674e+00 
  752       1.739785190829e+36       3.629782112090e-12       5.093753393356e+01       0.000000000000e+00      8.761668265358e+176      -5.048090983377e+34       3.323446271625e+00 
  753       1.754292342536e+36       3.590749842776e-12       5.718472339081e+01       0.000000000000e+00      8.643260147944e+176      -5.072824829664e+34       3.902125636826e+00 
  754       1.768335135355e+36       3.551621958660e-12       6.343064965630e+01       0.000000000000e+00      8.527943799529e+176      -5.096111299225e+34       4.492542776611e+00 
  755       1.781889828457e+36       3.512418366328e-12       6.966319371758e+01       0.000000000000e+00      8.414916923453e+176      -5.117913196948e+34       5.094466070888e+00 
  756       1.794932461420e+36       3.473159179249e-12       7.587010960885e+01       0.000000000000e+00      8.303368496598e+176      -5.138193028791e+34       5.707660831389e+00 
  757       1.807438853542e+36       3.433864718453e-12       8.203902399346e+01       0.000000000000e+00      8.192478740270e+176      -5.156913000900e+34       6.331889290917e+00 
  758       1.819384603151e+36       3.394555513199e-12       8.815743574647e+01       0.000000000000e+00      8.081419091070e+176      -5.174035018727e+34       6.966910592594e+00 
  759       1.830745086912e+36       3.355252301653e-12       9.421271553722e+01       0.000000000000e+00      7.969352171774e+176      -5.189520686147e+34       7.612480779109e+00 
  760       1.841495459141e+36       3.315976031561e-12       1.001921054118e+02       0.000000000000e+00      7.855431762209e+176      -5.203331304575e+34       8.268352781962e+00 
  761       1.851628279268e+36       3.276746648654e-12       1.060826282106e+02       0.000000000000e+00      7.738969913845e+176      -5.215472488844e+34       8.933916750668e+00 
  762       1.861206766245e+36       3.237579435040e-12       1.118708147597e+02       0.000000000000e+00      7.619941866006e+176      -5.226128954649e+34       9.607113499996e+00 
  763       1.870312563636e+36       3.198488601954e-12       1.175429706228e+02       0.000000000000e+00      7.498490751004e+176      -5.235532313172e+34       1.028550021267e+01 
  764       1.879028206899e+36       3.159488496093e-12       1.230852653573e+02       0.000000000000e+00      7.374761332706e+176      -5.243916696730e+34       1.096660812750e+01 
  765       1.887437126341e+36       3.120593600034e-12       1.284837320782e+02       0.000000000000e+00      7.248900012001e+176      -5.251518767130e+34       1.164794245418e+01 
  766       1.895623650076e+36       3.081818532661e-12       1.337242670221e+02       0.000000000000e+00      7.121054832262e+176      -5.258577724014e+34       1.232698228816e+01 
  767       1.903673006987e+36       3.043178049582e-12       1.387926291108e+02       0.000000000000e+00      6.991375484816e+176      -5.265335313211e+34       1.300118052540e+01 
  768       1.911671329681e+36       3.004687043560e-12       1.436744395154e+02       0.000000000000e+00      6.860013314405e+176      -5.272035835092e+34       1.366796377725e+01 
  769       1.919705657449e+36       2.966360544928e-12       1.483551812201e+02       0.000000000000e+00      6.727121324656e+176      -5.278926152916e+34       1.432473228521e+01 
  770       1.927863939222e+36       2.928213722017e-12       1.528201985862e+02       0.000000000000e+00      6.592854183542e+176      -5.286255701183e+34       1.496885983583e+01 
  771       1.936235036531e+36       2.890261881575e-12       1.570546969158e+02       0.000000000000e+00      6.457368228847e+176      -5.294276493983e+34       1.559769367543e+01 
  772       1.944908726465e+36       2.852520469193e-12       1.610437420158e+02       0.000000000000e+00      6.320821473636e+176      -5.303243133350e+34       1.620855442501e+01 
  773       1.953975704630e+36       2.815005069727e-12       1.647722597619e+02       0.000000000000e+00      6.183373611717e+176      -5.313412817610e+34       1.679873599502e+01 
  774       1.963527588105e+36       2.777731407719e-12       1.682250356621e+02       0.000000000000e+00      6.045186023107e+176      -5.325045349730e+34       1.736550550019e+01 
  775       1.973656918403e+36       2.740715347821e-12       1.713867144212e+02       0.000000000000e+00      5.906421779496e+176      -5.338403145674e+34       1.790610317436e+01 
  776       1.984457164426e+36       2.703972895221e-12       1.742417995040e+02       0.000000000000e+00      5.767245649716e+176      -5.353751242750e+34       1.841774228528e+01 
  777       1.996022725427e+36       2.667520196058e-12       1.767746526997e+02       0.000000000000e+00      5.627824105202e+176      -5.371357307962e+34       1.889760904946e+01 
  778       2.008448933966e+36       2.631373537854e-12       1.789694936856e+02       0.000000000000e+00      5.488325325459e+176      -5.391491646357e+34       1.934286254697e+01 
  779       2.021832058866e+36       2.595549349928e-12       1.808103995908e+02       0.000000000000e+00      5.348919203528e+176      -5.414427209385e+34       1.975063463624e+01 
  780       2.036269308179e+36       2.560064203828e-12       1.822813045604e+02       0.000000000000e+00      5.209777351453e+176      -5.440439603238e+34       2.011802986892e+01 
  781       2.051858832133e+36       2.524934813745e-12       1.833659993195e+02       0.000000000000e+00      5.071073105741e+176      -5.469807097209e+34       2.044212540468e+01 
  782       2.068699726100e+36       2.490178036941e-12       1.840481307363e+02       0.000000000000e+00      4.932981532832e+176      -5.502810632041e+34       2.071997092605e+01 
  783       2.086892033551e+36       2.455810874173e-12       1.843112013871e+02       0.000000000000e+00      4.795679434564e+176      -5.539733828276e+34       2.094858855318e+01 
  784       2.106536749011e+36       2.421850470109e-12       1.841385691192e+02       0.000000000000e+00      4.659345353636e+176      -5.580862994607e+34       2.112497275875e+01 
  785       2.127735821022e+36       2.388314113758e-12       1.835134466154e+02       0.000000000000e+00      4.524159579073e+176      -5.626487136226e+34       2.124609028270e+01 
  786       2.150592155099e+36       2.355219238890e-12       1.824189009577e+02       0.000000000000e+00      4.390304151697e+176      -5.676897963182e+34       2.130888004712e+01 
  787       2.175209616688e+36       2.322583424459e-12       1.808378531909e+02       0.000000000000e+00      4.257962869583e+176      -5.732389898722e+34       2.131025307104e+01 
  788       2.201693034125e+36       2.290424395023e-12       1.787530778873e+02       0.000000000000e+00      4.127321293535e+176      -5.793260087649e+34       2.124709238523e+01 
  789       2.230148201594e+36       2.258760021174e-12       1.761472027094e+02       0.000000000000e+00      3.998566752542e+176      -5.859808404671e+34       2.111625294707e+01 
  790       2.260681882085e+36       2.227608319951e-12       1.730027079749e+02       0.000000000000e+00      3.871888349248e+176      -5.932337462749e+34       2.091456155532e+01 
  791       2.293401810352e+36       2.196987455273e-12       1.693019262200e+02       0.000000000000e+00      3.747476965418e+176      -6.011152621450e+34       2.063881676498e+01 
  792       2.328416695873e+36       2.166915738354e-12       1.650270417633e+02       0.000000000000e+00      3.625525267399e+176      -6.096561995301e+34       2.028578880208e+01 
  793       2.365836225805e+36       2.137411628129e-12       1.601600902698e+02       0.000000000000e+00      3.506227711592e+176      -6.188876462131e+34       1.985221947852e+01 
  794       2.405771067948e+36       2.108493731676e-12       1.546829583149e+02       0.000000000000e+00      3.389780549909e+176      -6.288409671430e+34       1.933482210686e+01 
  795       2.448332873694e+36       2.080180804642e-12       1.485773829480e+02       0.000000000000e+00      3.276381835248e+176      -6.395478052697e+34       1.873028141520e+01 
  796       2.493634280994e+36       2.052491751660e-12       1.418249512566e+02       0.000000000000e+00      3.166231426949e+176      -6.510400823788e+34       1.803525346193e+01 
  797       2.541788917313e+36       2.025445626776e-12       1.344070999303e+02       0.000000000000e+00      3.059530996264e+176      -6.633499999273e+34       1.724636555059e+01 
  798       2.592911402587e+36       1.999061633871e-12       1.263051148243e+02       0.000000000000e+00      2.956484031825e+176      -6.765100398779e+34       1.636021614469e+01 
  799       2.647117352183e+36       1.973359127084e-12       1.175001305235e+02       0.000000000000e+00      2.857295845102e+176      -6.905529655347e+34       1.537337478251e+01 
  800       2.704446941414e+36       1.948355225453e-12       1.079844022034e+02       0.000000000000e+00      2.762123947898e+176      -7.054901907388e+34       1.428403075478e+01 
  801       2.764634064402e+36       1.924057608286e-12       9.779534753078e+01       0.000000000000e+00      2.670928181322e+176      -7.212464531534e+34       1.309697228325e+01 
  802       2.827332970576e+36       1.900471589218e-12       8.698212481675e+01       0.000000000000e+00      2.583617864023e+176      -7.377239510857e+34       1.181869799266e+01 
  803       2.892194310283e+36       1.877602490059e-12       7.559441865092e+01       0.000000000000e+00      2.500101168662e+176      -7.548238639550e+34       1.045577659982e+01 
  804       2.958865123429e+36       1.855455640774e-12       6.368244157599e+01       0.000000000000e+00      2.420285118088e+176      -7.724463490765e+34       9.014847137247e+00 
  805       3.026988828126e+36       1.834036379455e-12       5.129693576264e+01       0.000000000000e+00      2.344075581505e+176      -7.904905384460e+34       7.502619176663e+00 
  806       3.096205209334e+36       1.813350052298e-12       3.848917468426e+01       0.000000000000e+00      2.271377270649e+176      -8.088545355234e+34       5.925873052634e+00 
  807       3.166150407504e+36       1.793402013582e-12       2.531096479184e+01       0.000000000000e+00      2.202093735954e+176      -8.274354120177e+34       4.291460086122e+00 
  808       3.236456907226e+36       1.774197625640e-12       1.181464718869e+01       0.000000000000e+00      2.136127362726e+176      -8.461292046706e+34       2.606302808065e+00 
  809       3.306753525868e+36       1.755742258839e-12      -1.946900694702e+00       0.000000000000e+00      2.073379367316e+176      -8.648309120408e+34       8.773951829569e-01 
  810       3.376665402225e+36       1.738041291554e-12      -1.592026342588e+01       0.000000000000e+00      2.013749793292e+176      -8.834344912886e+34      -8.881971675802e-01 
  811       3.445813985156e+36       1.721100110147e-12      -3.005148589563e+01       0.000000000000e+00      1.957137507606e+176      -9.018328549597e+34      -2.683336741214e+00 
  812       3.513817022236e+36       1.704924108937e-12      -4.428607164316e+01       0.000000000000e+00      1.903440196772e+176      -9.199178677694e+34      -4.500813931329e+00 
  813       3.580288548394e+36       1.689518690184e-12      -5.856898118133e+01       0.000000000000e+00      1.852554363034e+176      -9.375803433872e+34      -6.333346803445e+00 
  814       3.644838874560e+36       1.674889264057e-12      -7.284463032181e+01       0.000000000000e+00      1.804375320538e+176      -9.547100412204e+34      -8.173580871645e+00 
  815       3.707074576307e+36       1.661041248617e-12      -8.705688850027e+01       0.000000000000e+00      1.758797191504e+176      -9.711956631990e+34      -1.001408887500e+01 
  816       3.766598482495e+36       1.647980069788e-12      -1.011490771017e+02       0.000000000000e+00      1.715712902398e+176      -9.869248505592e+34      -1.184737055397e+01 
  817       3.823009663918e+36       1.635711161335e-12      -1.150639677853e+02       0.000000000000e+00      1.675014180106e+176      -1.001784180628e+35      -1.366585242686e+01 
  818       3.875903421943e+36       1.624239964842e-12      -1.287437808101e+02       0.000000000000e+00      1.636591548098e+176      -1.015659163608e+35      -1.546188756624e+01 
  819       3.924871277160e+36       1.613571929683e-12      -1.421301833598e+02       0.000000000000e+00      1.600334322611e+176      -1.028434239360e+35      -1.722775537533e+01 
  820       3.969500958018e+36       1.603712513003e-12      -1.551642878683e+02       0.000000000000e+00      1.566130608810e+176      -1.039992774189e+35      -1.895566136446e+01 
  821       4.009376389478e+36       1.594667179692e-12      -1.677866503444e+02       0.000000000000e+00      1.533867296968e+176      -1.050217057627e+35      -2.063773692747e+01 
  822       4.044077681648e+36       1.586441402361e-12      -1.799372686976e+02       0.000000000000e+00      1.503430058630e+176      -1.058988299217e+35      -2.226603911818e+01 
  823       4.073181118435e+36       1.579040661318e-12      -1.915555810629e+02       0.000000000000e+00      1.474703342792e+176      -1.066186625300e+35      -2.383255042673e+01 
  824       4.096259146183e+36       1.572470444544e-12      -2.025804641259e+02       0.000000000000e+00      1.447570372070e+176      -1.071691075796e+35      -2.532917855608e+01 
  825       4.112880362319e+36       1.566736247668e-12      -2.129502314486e+02       0.000000000000e+00      1.421913138867e+176      -1.075379600989e+35      -2.674775619840e+01 
  826       4.122609503998e+36       1.561843573948e-12      -2.226026317938e+02       0.000000000000e+00      1.397612401553e+176      -1.077129058312e+35      -2.808004081148e+01 
  827       4.125007436747e+36       1.557797934239e-12      -2.314748474510e+02       0.000000000000e+00      1.374547680632e+176      -1.076815209132e+35      -2.931771439520e+01 
  828       4.119631143105e+36       1.554604846976e-12      -2.395034925610e+02       0.000000000000e+00      1.352597254912e+176      -1.074312715531e+35      -3.045238326790e+01 
  829       4.106033711271e+36       1.552269838146e-12      -2.466246114415e+02       0.000000000000e+00      1.331638157681e+176      -1.069495137092e+35      -3.147557784282e+01 
