# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  127       4.835159492554e-10       1.449299860478e-13      -5.324888684608e-12       0.000000000000e+00       5.341253315456e-12       8.469425633173e-13      -5.379840062500e-15 
  128       4.881763404197e-10       1.457394363119e-13      -5.389731585165e-12       0.000000000000e+00       5.225917687696e-12       8.327304221861e-13      -5.303624106850e-15 
  129       4.928403413015e-10       1.464866189175e-13      -5.452654024892e-12       0.000000000000e+00       5.113861313119e-12       8.188514815787e-13      -5.227580604199e-15 
  130       4.975068715008e-10       1.471707707827e-13      -5.513587147831e-12       0.000000000000e+00       5.005009454949e-12       8.053048720284e-13      -5.151915804652e-15 
  131       5.021747719719e-10       1.477911879407e-13      -5.572462539393e-12       0.000000000000e+00       4.899268228426e-12       7.920879468682e-13      -5.076842503721e-15 
  132       5.068428030245e-10       1.483472271337e-13      -5.629212261828e-12       0.000000000000e+00       4.796524114463e-12       7.791962334307e-13      -5.002580105240e-15 
  133       5.115096423259e-10       1.488383074059e-13      -5.683768889718e-12       0.000000000000e+00       4.696643473307e-12       7.666233842483e-13      -4.929354684282e-15 
  134       5.161738829021e-10       1.492639116974e-13      -5.736065545447e-12       0.000000000000e+00       4.599472058194e-12       7.543611282531e-13      -4.857399050075e-15 
  135       5.208340311396e-10       1.496235884372e-13      -5.786035934688e-12       0.000000000000e+00       4.504834529016e-12       7.423992219772e-13      -4.786952808920e-15 
  136       5.254885047868e-10       1.499169531368e-13      -5.833614381881e-12       0.000000000000e+00       4.412533965972e-12       7.307254007528e-13      -4.718262427108e-15 
  137       5.301357691806e-10       1.501437178033e-13      -5.878736490405e-12       0.000000000000e+00       4.322393656309e-12       7.193277865793e-13      -4.651520959443e-15 
  138       5.347747660648e-10       1.503037792407e-13      -5.921341125077e-12       0.000000000000e+00       4.234388364211e-12       7.082024962352e-13      -4.586680062639e-15 
  139       5.394045255627e-10       1.503971429497e-13      -5.961368703028e-12       0.000000000000e+00       4.148525785718e-12       6.973467315860e-13      -4.523618557960e-15 
  140       5.440240308235e-10       1.504238978812e-13      -5.998760626498e-12       0.000000000000e+00       4.064805278470e-12       6.867563606580e-13      -4.462200703133e-15 
  141       5.486322169007e-10       1.503842182065e-13      -6.033459322287e-12       0.000000000000e+00       3.983217643675e-12       6.764258844307e-13      -4.402275872315e-15 
  142       5.532279696314e-10       1.502783650874e-13      -6.065408281194e-12       0.000000000000e+00       3.903744908086e-12       6.663484036304e-13      -4.343678236050e-15 
  143       5.578101245150e-10       1.501066884457e-13      -6.094552097470e-12       0.000000000000e+00       3.826360105974e-12       6.565155855229e-13      -4.286226441237e-15 
  144       5.623774655923e-10       1.498696287339e-13      -6.120836508257e-12       0.000000000000e+00       3.751027061106e-12       6.469176307067e-13      -4.229723291090e-15 
  145       5.669287243242e-10       1.495677187044e-13      -6.144208433039e-12       0.000000000000e+00       3.677700168720e-12       6.375432399059e-13      -4.173955425101e-15 
  146       5.714625784707e-10       1.492015851802e-13      -6.164616013085e-12       0.000000000000e+00       3.606324177493e-12       6.283795807633e-13      -4.118692999005e-15 
  147       5.759776509699e-10       1.487719508243e-13      -6.182008650896e-12       0.000000000000e+00       3.536833971524e-12       6.194122546334e-13      -4.063689364739e-15 
  148       5.804725088166e-10       1.482796359103e-13      -6.196337049648e-12       0.000000000000e+00       3.469154352306e-12       6.106252633752e-13      -4.008680750410e-15 
  149       5.849456619416e-10       1.477255600916e-13      -6.207553252644e-12       0.000000000000e+00       3.403199820698e-12       6.020009761455e-13      -3.953385940253e-15 
  150       5.893955620904e-10       1.471107441723e-13      -6.215610682752e-12       0.000000000000e+00       3.338874358903e-12       5.935200961921e-13      -3.897505954597e-15 
  151       5.938206017021e-10       1.464363118764e-13      -6.220464181858e-12       0.000000000000e+00       3.276071212443e-12       5.851616276460e-13      -3.840723729825e-15 
  152       5.982191127884e-10       1.457034916183e-13      -6.222070050305e-12       0.000000000000e+00       3.214672672131e-12       5.769028423155e-13      -3.782703798341e-15 
  153       6.025894884327e-10       1.449136026839e-13      -6.220386322381e-12       0.000000000000e+00       3.154574412701e-12       5.687245275303e-13      -3.723173698971e-15 
  154       6.069305623532e-10       1.440680086052e-13      -6.215373538552e-12       0.000000000000e+00       3.095761512762e-12       5.606273483580e-13      -3.662177395225e-15 
  155       6.112412626422e-10       1.431681628073e-13      -6.206994120537e-12       0.000000000000e+00       3.038239117115e-12       5.526169498112e-13      -3.599844908455e-15 
  156       6.155204918235e-10       1.422156254836e-13      -6.195212182033e-12       0.000000000000e+00       2.982008422894e-12       5.446988062065e-13      -3.536312799551e-15 
  157       6.197671263560e-10       1.412120652866e-13      -6.179993569363e-12       0.000000000000e+00       2.927066586606e-12       5.368782148536e-13      -3.471724265159e-15 
  158       6.239800161368e-10       1.401592610187e-13      -6.161305902119e-12       0.000000000000e+00       2.873406631171e-12       5.291602897446e-13      -3.406229233887e-15 
  159       6.281579840051e-10       1.390591033224e-13      -6.139118613819e-12       0.000000000000e+00       2.821017352962e-12       5.215499552429e-13      -3.339984462521e-15 
  160       6.322998252452e-10       1.379135963711e-13      -6.113402992545e-12       0.000000000000e+00       2.769883228845e-12       5.140519397724e-13      -3.273153632232e-15 
  161       6.364043070899e-10       1.367248595598e-13      -6.084132221598e-12       0.000000000000e+00       2.719984323223e-12       5.066707695068e-13      -3.205907444793e-15 
  162       6.404701682242e-10       1.354951291956e-13      -6.051281420143e-12       0.000000000000e+00       2.671296195072e-12       4.994107620586e-13      -3.138423718786e-15 
  163       6.444961182885e-10       1.342267601880e-13      -6.014827683855e-12       0.000000000000e+00       2.623789804983e-12       4.922760201682e-13      -3.070887485815e-15 
  164       6.484808373821e-10       1.329222277402e-13      -5.974750125572e-12       0.000000000000e+00       2.577431422206e-12       4.852704253931e-13      -3.003491086719e-15 
  165       6.524229755664e-10       1.315841290388e-13      -5.931029915940e-12       0.000000000000e+00       2.532182531684e-12       4.783976317969e-13      -2.936434267782e-15 
  166       6.563211523685e-10       1.302151849453e-13      -5.883650324059e-12       0.000000000000e+00       2.487999741101e-12       4.716610596386e-13      -2.869924276947e-15 
  167       6.601739562849e-10       1.288182416861e-13      -5.832596758134e-12       0.000000000000e+00       2.444834687913e-12       4.650638890616e-13      -2.804175960023e-15 
  168       6.639799442840e-10       1.273962725431e-13      -5.777856806122e-12       0.000000000000e+00       2.402633946400e-12       4.586090537832e-13      -2.739411856901e-15 
  169       6.677376413105e-10       1.259523795446e-13      -5.719420276378e-12       0.000000000000e+00       2.361338934697e-12       4.522992347830e-13      -2.675862297764e-15 
  170       6.714455397883e-10       1.244897951559e-13      -5.657279238307e-12       0.000000000000e+00       2.320885821839e-12       4.461368539927e-13      -2.613765499299e-15 
